Doc ID	Doc Type	Score	Len Chars	Len Words	Len Sents	Sents Len Chars	Sents Len Words
10627	4	1	157	4	36	38.5	9.0
10628	4	2	588	6	128	97.3333333333	21.3333333333
10629	4	0	191	3	41	63.3333333333	13.6666666667
10630	4	2	637	8	139	78.875	17.375
10631	4	2	522	8	114	64.5	14.25
10632	4	1	242	2	43	120.5	21.5
10633	4	1	253	2	54	126.0	27.0
10634	4	2	629	4	132	154.75	33.0
10635	4	2	568	11	126	50.8181818182	11.4545454545
10636	4	1	320	3	67	106.0	22.3333333333
10637	4	1	162	1	32	162.0	32.0
10638	4	0	438	2	95	219.0	47.5
10639	4	2	397	5	85	78.6	17.0
10640	4	1	322	4	69	80.0	17.25
10641	4	0	209	2	41	104.0	20.5
10642	4	2	394	5	80	78.0	16.0
11827	5	2	756	9	166	82.4444444444	18.4444444444
11828	5	2	909	8	190	112.875	23.75
11829	5	3	661	7	149	93.7142857143	21.2857142857
11830	5	1	396	3	80	131.333333333	26.6666666667
11831	5	3	689	9	146	75.7777777778	16.2222222222
11832	5	3	825	7	172	117.142857143	24.5714285714
11833	5	3	1016	10	214	100.9	21.4
11834	5	4	1248	11	255	112.818181818	23.1818181818
11835	5	3	914	10	192	90.8	19.2
11836	5	3	779	8	169	96.75	21.125
11837	5	1	184	2	48	92.0	24.0
11838	5	1	1063	12	219	87.6666666667	18.25
11839	5	1	411	5	89	81.6	17.8
11840	5	1	471	6	102	77.6666666667	17.0
11841	5	2	570	8	119	70.5	14.875
11842	5	2	741	4	153	184.75	38.25
11843	5	4	900	12	194	74.3333333333	16.1666666667
11844	5	3	882	7	193	125.285714286	27.5714285714
11845	5	2	721	8	151	89.25	18.875
11846	5	2	617	6	123	102.166666667	20.5
11847	5	4	1051	10	229	104.5	22.9
11848	5	2	941	9	198	103.777777778	22.0
11849	5	2	730	8	160	90.0	20.0
11850	5	4	1102	14	238	78.1428571429	17.0
11851	5	2	569	7	124	80.5714285714	17.7142857143
11852	5	2	681	9	143	75.1111111111	15.8888888889
11853	5	2	497	6	93	82.1666666667	15.5
11854	5	1	271	5	60	53.6	12.0
11855	5	3	830	8	166	103.0	20.75
11856	5	4	945	7	203	134.285714286	29.0
11857	5	4	1342	13	278	102.384615385	21.3846153846
11858	5	3	513	10	112	50.6	11.2
11859	5	2	612	7	127	86.7142857143	18.1428571429
11860	5	3	810	8	174	100.625	21.75
11861	5	3	776	14	169	54.6428571429	12.0714285714
11862	5	3	566	7	115	80.1428571429	16.4285714286
11863	5	3	754	9	168	83.1111111111	18.6666666667
11864	5	2	666	7	139	94.4285714286	19.8571428571
11865	5	3	859	12	187	71.0	15.5833333333
11866	5	4	1569	20	318	77.25	15.9
11867	5	2	513	5	107	102.0	21.4
11868	5	3	582	7	114	82.4285714286	16.2857142857
11869	5	3	625	8	134	77.375	16.75
11870	5	2	523	6	116	86.5	19.3333333333
11871	5	1	257	4	56	61.0	14.0
11872	5	3	821	5	178	163.8	35.6
11873	5	3	906	9	172	99.8888888889	19.1111111111
11874	5	3	847	9	189	93.7777777778	21.0
11875	5	3	733	9	159	80.6666666667	17.6666666667
11876	5	2	448	6	96	74.0	16.0
11877	5	2	287	3	55	95.0	18.3333333333
11878	5	3	1111	11	260	100.181818182	23.6363636364
11879	5	2	345	4	70	85.5	17.5
11880	5	1	206	3	42	68.0	14.0
11881	5	3	626	8	136	77.5	17.0
11882	5	3	702	10	160	69.6	16.0
11883	5	3	977	12	212	80.8333333333	17.6666666667
11884	5	4	1694	17	333	98.9411764706	19.5882352941
11885	5	2	500	5	116	99.4	23.2
11886	5	3	969	7	194	137.714285714	27.7142857143
11887	5	2	417	7	86	58.8571428571	12.2857142857
11888	5	1	296	2	60	147.5	30.0
11889	5	2	498	7	104	70.5714285714	14.8571428571
11890	5	2	469	5	96	93.2	19.2
11891	5	3	898	9	179	99.2222222222	19.8888888889
11892	5	2	494	5	102	97.8	20.4
11893	5	3	794	8	172	98.5	21.5
11894	5	2	555	7	124	78.4285714286	17.7142857143
11895	5	3	673	8	149	83.375	18.625
11896	5	3	816	8	174	101.625	21.75
11897	5	3	618	7	141	88.0	20.1428571429
11898	5	3	894	13	194	68.0	14.9230769231
11899	5	3	760	8	157	94.25	19.625
11900	5	3	1118	12	223	92.4166666667	18.5833333333
11901	5	3	918	9	194	101.222222222	21.5555555556
11902	5	1	271	4	58	67.0	14.5
11903	5	1	163	3	35	54.0	11.6666666667
11904	5	3	813	8	173	100.875	21.625
11905	5	3	684	5	145	136.6	29.0
11906	5	4	1055	8	221	131.125	27.625
11907	5	2	367	4	77	90.75	19.25
11908	5	3	550	5	108	109.4	21.6
11909	5	2	413	5	79	81.8	15.8
11910	5	1	361	6	76	59.3333333333	12.6666666667
11911	5	3	737	9	163	81.3333333333	18.1111111111
11912	5	2	288	4	74	71.5	18.5
11913	5	2	575	7	130	81.4285714286	18.5714285714
11914	5	1	346	6	74	57.0	12.3333333333
11915	5	2	547	6	116	90.6666666667	19.3333333333
11916	5	3	914	7	191	129.857142857	27.2857142857
11917	5	2	688	6	147	114.166666667	24.5
11918	5	2	323	4	69	80.25	17.25
11919	5	1	362	3	72	120.0	24.0
11920	5	3	743	8	151	92.125	18.875
11921	5	3	577	7	127	81.8571428571	18.1428571429
11922	5	2	488	7	106	69.0	15.1428571429
11923	5	2	796	7	165	113.142857143	23.5714285714
11924	5	2	593	6	125	98.1666666667	20.8333333333
11925	5	2	535	7	110	75.7142857143	15.7142857143
11926	5	1	535	8	113	66.125	14.125
11927	5	2	315	4	68	78.0	17.0
11928	5	3	997	11	198	89.8181818182	18.0
11929	5	2	775	7	158	110.285714286	22.5714285714
11930	5	2	407	6	82	67.3333333333	13.6666666667
11931	5	3	563	7	124	80.0	17.7142857143
11932	5	4	1566	14	333	111.285714286	23.7857142857
11933	5	3	850	10	160	84.1	16.0
11934	5	3	703	10	161	69.5	16.1
11935	5	1	128	1	26	128.0	26.0
11936	5	2	867	8	180	107.375	22.5
11937	5	4	1708	9	353	189.111111111	39.2222222222
11938	5	3	894	6	198	148.833333333	33.0
11939	5	3	895	11	199	80.7272727273	18.0909090909
11940	5	2	601	6	130	99.5	21.6666666667
11941	5	3	710	8	155	88.125	19.375
11942	5	3	913	13	192	69.5384615385	14.7692307692
11943	5	3	718	11	147	64.3636363636	13.3636363636
11944	5	2	342	4	75	85.0	18.75
11945	5	4	1271	10	257	126.5	25.7
11946	5	3	871	7	162	123.714285714	23.1428571429
11947	5	2	664	8	137	82.25	17.125
11948	5	2	412	5	88	82.0	17.6
11949	5	3	750	7	147	106.428571429	21.0
11950	5	1	257	3	58	85.3333333333	19.3333333333
11951	5	3	781	8	162	96.875	20.25
11952	5	1	255	5	53	50.4	10.6
11953	5	1	256	3	58	84.6666666667	19.3333333333
11954	5	4	1597	14	331	113.357142857	23.6428571429
11955	5	1	168	2	34	83.5	17.0
11956	5	2	745	11	152	66.9090909091	13.8181818182
11957	5	4	877	8	188	107.0	23.5
11958	5	2	290	4	55	71.75	13.75
11959	5	2	794	10	178	78.8	17.8
11960	5	3	868	10	187	86.4	18.7
11961	5	1	382	8	80	46.75	10.0
11962	5	3	682	7	143	96.8571428571	20.4285714286
11963	5	4	1617	14	324	114.857142857	23.1428571429
11964	5	3	892	11	191	79.3636363636	17.3636363636
11965	5	3	667	8	139	82.875	17.375
11966	5	1	568	6	115	94.0	19.1666666667
11967	5	2	235	4	49	58.0	12.25
11968	5	2	632	8	132	78.125	16.5
11969	5	2	509	2	101	254.0	50.5
11970	5	4	1062	10	237	105.6	23.7
11971	5	1	204	3	41	67.3333333333	13.6666666667
11972	5	3	741	10	155	73.3	15.5
11973	5	2	877	15	204	57.8	13.6
11974	5	2	652	5	128	129.8	25.6
11975	5	4	642	6	123	106.166666667	20.5
11976	5	1	206	3	43	68.3333333333	14.3333333333
11977	5	1	147	1	29	147.0	29.0
11978	5	3	995	9	202	109.777777778	22.4444444444
11979	5	4	1249	11	250	113.0	22.7272727273
11980	5	4	1468	15	279	97.1333333333	18.6
11981	5	2	649	5	127	129.0	25.4
11982	5	2	559	7	118	79.2857142857	16.8571428571
11983	5	1	256	4	52	63.5	13.0
11984	5	2	450	5	90	89.4	18.0
11985	5	4	986	10	216	98.1	21.6
11986	5	4	1346	12	260	111.333333333	21.6666666667
11987	5	2	629	9	138	69.1111111111	15.3333333333
11988	5	3	806	9	171	89.1111111111	19.0
11989	5	3	1250	12	247	103.583333333	20.5833333333
11990	5	4	966	10	212	95.9	21.2
11991	5	3	867	11	173	78.0	15.7272727273
11992	5	2	410	4	88	101.75	22.0
11993	5	1	195	3	41	64.6666666667	13.6666666667
11994	5	2	596	8	121	73.75	15.125
11995	5	1	250	3	52	83.0	17.3333333333
11996	5	2	774	5	161	154.2	32.2
11997	5	4	1141	7	254	162.571428571	36.2857142857
11998	5	1	101	2	22	50.0	11.0
11999	5	3	271	4	63	67.25	15.75
12000	5	2	814	12	175	67.1666666667	14.5833333333
12001	5	2	433	5	91	86.0	18.2
12002	5	1	257	3	55	85.0	18.3333333333
12003	5	3	1061	9	225	117.0	25.0
12004	5	2	593	9	122	65.1111111111	13.5555555556
12005	5	3	744	12	153	61.1666666667	12.75
12006	5	1	518	8	117	64.0	14.625
12007	5	3	601	7	123	85.1428571429	17.5714285714
12008	5	3	722	8	158	89.75	19.75
12009	5	2	373	5	74	74.2	14.8
12010	5	2	706	7	160	100.142857143	22.8571428571
12011	5	3	919	10	205	91.3	20.5
12012	5	2	795	12	165	65.5	13.75
12013	5	1	360	3	76	119.333333333	25.3333333333
12014	5	3	906	8	179	112.75	22.375
12015	5	2	537	7	112	76.0	16.0
12016	5	3	1055	9	187	95.8888888889	20.7777777778
12017	5	1	328	7	73	46.1428571429	10.4285714286
12018	5	4	1340	16	295	83.0625	18.4375
12019	5	2	639	7	136	90.4285714286	19.4285714286
12020	5	3	888	11	183	80.0909090909	16.6363636364
12021	5	3	641	5	139	127.8	27.8
12022	5	2	602	7	135	85.4285714286	19.2857142857
12023	5	1	318	6	70	52.3333333333	11.6666666667
12024	5	3	880	9	179	97.0	19.8888888889
12025	5	2	581	6	129	96.1666666667	21.5
12026	5	2	918	8	182	113.5	22.75
12027	5	2	525	6	115	86.8333333333	19.1666666667
12028	5	4	1240	10	244	123.2	24.4
12029	5	2	622	6	127	103.0	21.1666666667
12030	5	3	728	11	149	65.4545454545	13.5454545455
12031	5	4	913	10	188	90.7	18.8
12032	5	1	499	7	105	70.5714285714	15.0
12033	5	3	900	12	173	74.25	14.4166666667
12034	5	3	854	7	183	121.428571429	26.1428571429
12035	5	2	397	6	87	65.6666666667	14.5
12036	5	1	565	5	114	112.2	22.8
12037	5	3	675	8	140	83.625	17.5
12038	5	2	708	4	141	176.5	35.25
12039	5	2	487	6	107	80.8333333333	17.8333333333
12040	5	1	436	5	96	86.6	19.2
12041	5	1	332	2	66	166.0	33.0
12042	5	3	549	5	122	109.2	24.4
12043	5	1	329	7	76	46.2857142857	10.8571428571
12044	5	3	822	8	175	102.25	21.875
12045	5	2	472	6	104	78.1666666667	17.3333333333
12046	5	1	305	3	63	101.333333333	21.0
12047	5	2	1435	13	311	109.615384615	23.9230769231
12048	5	2	434	5	84	86.2	16.8
12049	5	4	1201	10	230	119.3	23.0
12050	5	0	101	1	21	101.0	21.0
12051	5	2	606	7	126	86.1428571429	18.0
12052	5	4	800	9	180	88.1111111111	20.0
12053	5	0	85	2	23	42.5	11.5
12054	5	3	918	8	187	114.25	23.375
12055	5	2	439	6	97	72.6666666667	16.1666666667
12056	5	3	891	8	184	110.625	23.0
12057	5	1	437	4	91	108.75	22.75
12058	5	3	1017	9	212	112.333333333	23.5555555556
12059	5	2	528	7	121	74.7142857143	17.2857142857
12060	5	3	872	9	193	96.3333333333	21.4444444444
12061	5	2	537	8	122	66.5	15.25
12062	5	3	693	7	147	98.2857142857	21.0
12063	5	2	752	9	162	83.1111111111	18.0
12064	5	3	885	5	200	176.4	40.0
12065	5	2	659	8	141	81.5	17.625
12066	5	0	39	1	9	39.0	9.0
12067	5	2	443	7	91	62.5714285714	13.0
12068	5	3	947	10	204	93.9	20.4
12069	5	4	1617	11	329	146.636363636	29.9090909091
12070	5	2	553	6	120	91.8333333333	20.0
12071	5	3	934	11	194	84.0909090909	17.6363636364
12072	5	4	1298	13	270	99.2307692308	20.7692307692
12073	5	2	206	4	47	50.75	11.75
12074	5	2	285	3	57	94.3333333333	19.0
12075	5	3	661	11	140	59.2727272727	12.7272727273
12076	5	2	533	7	108	75.2857142857	15.4285714286
12077	5	3	825	13	179	62.7692307692	13.7692307692
12078	5	1	273	3	62	90.6666666667	20.6666666667
12079	5	3	938	9	193	103.666666667	21.4444444444
12080	5	4	851	9	179	94.1111111111	19.8888888889
12081	5	4	1365	12	282	113.25	23.5
12082	5	3	1098	19	222	56.9473684211	11.6842105263
12083	5	1	221	3	47	73.3333333333	15.6666666667
12084	5	3	805	6	168	133.5	28.0
12085	5	3	842	7	163	119.571428571	23.2857142857
12086	5	3	1118	9	234	123.555555556	26.0
12087	5	1	254	5	51	50.0	10.2
12088	5	2	658	8	142	81.5	17.75
12089	5	1	311	2	65	155.0	32.5
12090	5	4	1053	12	216	86.9166666667	18.0
12091	5	3	770	9	165	85.0	18.3333333333
12092	5	1	621	16	148	37.9375	9.25
12093	5	2	549	6	120	91.0	20.0
12094	5	2	442	5	92	87.8	18.4
12095	5	1	280	5	62	55.4	12.4
12096	5	1	226	3	48	74.6666666667	16.0
12097	5	1	360	5	75	71.2	15.0
12098	5	1	327	7	74	46.1428571429	10.5714285714
12099	5	3	768	8	161	95.25	20.125
12100	5	4	1023	13	209	77.9230769231	16.0769230769
12101	5	4	932	8	187	115.75	23.375
12102	5	4	975	8	216	121.125	27.0
12103	5	3	661	9	141	72.6666666667	15.6666666667
12104	5	2	652	9	129	71.6666666667	14.3333333333
12105	5	3	803	8	170	99.75	21.25
12106	5	3	858	7	183	122.142857143	26.1428571429
12107	5	2	509	7	109	72.0	15.5714285714
12108	5	3	740	12	163	60.9166666667	13.5833333333
12109	5	3	780	11	162	70.3636363636	14.7272727273
12110	5	4	1059	10	217	105.1	21.7
12111	5	1	325	5	70	64.2	14.0
12112	5	4	631	8	149	78.375	18.625
12113	5	1	325	2	75	162.5	37.5
12114	5	2	490	9	108	53.7777777778	12.0
12115	5	1	240	4	54	59.5	13.5
12116	5	3	823	11	170	74.0909090909	15.4545454545
12117	5	2	372	5	82	74.0	16.4
12118	5	2	420	4	99	104.25	24.75
12119	5	2	572	8	125	70.875	15.625
12120	5	3	845	10	172	83.8	17.2
12121	5	1	338	6	80	55.5	13.3333333333
12122	5	2	508	4	118	126.5	29.5
12123	5	2	696	5	139	138.4	27.8
12124	5	2	654	9	130	71.8888888889	14.4444444444
12125	5	4	1041	8	200	122.5	25.0
12126	5	4	1284	15	261	84.8	17.4
12127	5	4	1004	7	215	142.285714286	30.7142857143
12128	5	4	1194	13	198	74.7692307692	15.2307692308
12129	5	2	244	4	49	60.25	12.25
12130	5	2	318	4	67	79.25	16.75
12131	5	3	887	7	195	126.142857143	27.8571428571
12132	5	3	887	6	176	147.5	29.3333333333
12133	5	3	1003	9	224	110.666666667	24.8888888889
12134	5	2	726	5	160	144.8	32.0
12135	5	1	421	5	92	83.6	18.4
12136	5	1	268	2	53	134.0	26.5
12137	5	2	407	4	84	101.0	21.0
12138	5	2	184	3	44	61.0	14.6666666667
12139	5	4	845	8	171	105.0	21.375
12140	5	2	656	9	136	72.2222222222	15.1111111111
12141	5	3	687	7	137	97.4285714286	19.5714285714
12142	5	3	744	11	172	67.0909090909	15.6363636364
12143	5	1	126	1	25	126.0	25.0
12144	5	4	1130	12	237	93.6666666667	19.75
12145	5	1	58	1	11	58.0	11.0
12146	5	2	468	5	94	93.0	18.8
12147	5	3	733	3	153	244.0	51.0
12148	5	3	1172	12	228	96.8333333333	19.0
12149	5	1	168	3	39	55.6666666667	13.0
12150	5	3	785	9	165	86.4444444444	18.3333333333
12151	5	3	843	12	169	69.4166666667	14.0833333333
12152	5	3	842	12	181	69.3333333333	15.0833333333
12153	5	1	215	3	40	71.0	13.3333333333
12154	5	4	1100	8	209	136.75	26.125
12155	5	3	827	7	175	117.571428571	25.0
12156	5	4	1201	14	234	85.0714285714	16.7142857143
12157	5	3	835	8	174	103.625	21.75
12158	5	3	723	9	166	79.8888888889	18.4444444444
12159	5	3	636	8	125	78.625	15.625
12160	5	3	723	6	149	118.333333333	24.8333333333
12161	5	2	429	6	94	71.0	15.6666666667
12162	5	4	1329	15	275	87.8	18.3333333333
12163	5	2	374	6	81	61.6666666667	13.5
12164	5	3	733	10	161	72.5	16.1
12165	5	2	394	1	78	394.0	78.0
12166	5	2	627	8	144	78.0	18.0
12167	5	1	366	5	87	72.8	17.4
12168	5	2	984	8	204	122.5	25.5
12169	5	1	263	4	62	65.25	15.5
12170	5	4	1192	11	233	107.545454545	21.1818181818
12171	5	2	429	5	92	85.0	18.4
12172	5	1	268	4	50	66.25	12.5
12173	5	2	825	11	178	74.2727272727	16.1818181818
12174	5	2	870	8	189	108.0	23.625
12175	5	2	730	9	148	80.4444444444	16.4444444444
12176	5	1	305	3	62	101.0	20.6666666667
12177	5	2	477	5	94	94.8	18.8
12178	5	2	586	4	113	145.75	28.25
12179	5	4	944	7	198	134.285714286	28.2857142857
12180	5	2	454	5	89	90.0	17.8
12181	5	3	479	9	108	52.6666666667	12.0
12182	5	2	281	3	66	93.3333333333	22.0
12183	5	1	244	4	58	60.5	14.5
12184	5	3	935	8	186	116.125	23.25
12185	5	3	839	8	178	104.125	22.25
12186	5	2	593	6	125	98.1666666667	20.8333333333
12187	5	2	604	4	132	150.5	33.0
12188	5	4	1150	12	236	95.0833333333	19.6666666667
12189	5	1	208	3	44	68.6666666667	14.6666666667
12190	5	1	581	5	123	115.6	24.6
12191	5	3	737	9	174	81.3333333333	19.3333333333
12192	5	1	270	3	61	89.3333333333	20.3333333333
12193	5	2	556	8	119	68.875	14.875
12194	5	2	531	5	115	105.8	23.0
12195	5	2	211	5	50	41.6	10.0
12196	5	2	737	10	144	72.9	14.4
12197	5	2	487	6	104	80.8333333333	17.3333333333
12198	5	2	479	7	102	67.5714285714	14.5714285714
12199	5	2	434	6	86	71.5	14.3333333333
12200	5	4	1687	13	330	129.153846154	25.3846153846
12201	5	3	730	9	160	80.4444444444	17.7777777778
12202	5	1	260	3	51	86.0	17.0
12203	5	2	750	9	154	82.6666666667	17.1111111111
12204	5	3	912	13	182	69.2307692308	14.0
12205	5	3	759	8	156	94.25	19.5
12206	5	3	970	8	198	120.75	24.75
12207	5	4	1157	12	247	95.9166666667	20.5833333333
12208	5	2	412	5	91	82.0	18.2
12209	5	2	181	2	35	90.0	17.5
12210	5	3	966	10	213	95.8	21.3
12211	5	3	849	12	178	70.0833333333	14.8333333333
12212	5	4	1275	11	265	115.181818182	24.0909090909
12213	5	4	760	9	162	84.0	18.0
12214	5	1	209	5	46	41.2	9.2
12215	5	1	402	7	89	56.7142857143	12.7142857143
12216	5	4	955	13	205	72.8461538462	15.7692307692
12217	5	2	654	11	147	58.6363636364	13.3636363636
12218	5	2	196	3	42	64.6666666667	14.0
12219	5	4	1013	7	231	144.0	33.0
12220	5	2	632	8	136	78.25	17.0
12221	5	3	581	12	134	47.5	11.1666666667
12222	5	1	307	4	66	76.25	16.5
12223	5	2	740	9	148	81.4444444444	16.4444444444
12224	5	3	818	6	165	135.666666667	27.5
12225	5	3	1107	8	207	137.625	25.875
12226	5	4	1454	8	300	181.25	37.5
12227	5	1	102	1	22	102.0	22.0
12228	5	3	721	8	142	89.375	17.75
12229	5	3	809	8	171	100.625	21.375
12230	5	3	637	9	136	70.0	15.1111111111
12231	5	4	1301	10	263	129.7	26.3
12232	5	3	786	9	168	86.6666666667	18.6666666667
12233	5	3	922	9	195	101.777777778	21.6666666667
12234	5	1	354	5	83	70.2	16.6
12235	5	3	843	8	170	104.625	21.25
12236	5	3	713	9	151	78.5555555556	16.7777777778
12237	5	2	336	3	69	111.666666667	23.0
12238	5	1	335	5	84	66.6	16.8
12239	5	2	705	7	138	99.8571428571	19.7142857143
12240	5	4	1068	14	213	75.5714285714	15.2142857143
12241	5	4	995	11	223	89.8181818182	20.2727272727
12242	5	4	1520	10	313	151.2	31.3
12243	5	3	978	10	203	97.1	20.3
12244	5	4	1130	13	239	86.1538461538	18.3846153846
12245	5	1	641	6	131	106.333333333	21.8333333333
12246	5	2	663	9	139	72.8888888889	15.4444444444
12247	5	3	903	9	189	99.5555555556	21.0
12248	5	3	1228	14	254	87.0714285714	18.1428571429
12249	5	1	119	1	26	119.0	26.0
12250	5	2	416	4	96	104.0	24.0
12251	5	3	1036	7	229	147.571428571	32.7142857143
12252	5	3	935	9	206	103.444444444	22.8888888889
12253	5	3	625	10	139	62.0	13.9
12254	5	1	277	6	57	45.3333333333	9.5
12255	5	2	730	7	143	103.571428571	20.4285714286
12256	5	4	1182	6	231	196.333333333	38.5
12257	5	3	467	8	96	57.625	12.0
12258	5	1	165	2	38	82.0	19.0
12259	5	2	403	7	82	56.7142857143	11.7142857143
12260	5	2	433	3	89	144.0	29.6666666667
12261	5	3	867	6	165	144.0	27.5
12262	5	2	513	6	109	84.8333333333	18.1666666667
12263	5	4	1435	18	295	79.0	16.3888888889
12264	5	2	716	2	153	357.5	76.5
12265	5	2	538	5	107	106.8	21.4
12266	5	2	699	7	149	99.1428571429	21.2857142857
12267	5	2	460	6	96	76.0	16.0
12268	5	2	539	6	114	89.1666666667	19.0
12269	5	4	1416	11	281	127.909090909	25.5454545455
12270	5	4	1805	11	385	163.454545455	35.0
12271	5	1	228	4	51	56.5	12.75
12272	5	3	1109	12	232	91.1666666667	19.3333333333
12273	5	4	1081	11	231	97.4545454545	21.0
12274	5	1	439	6	95	72.5	15.8333333333
12275	5	1	373	4	82	93.0	20.5
12276	5	4	994	8	208	123.75	26.0
12277	5	2	424	7	91	59.8571428571	13.0
12278	5	3	972	10	196	96.4	19.6
12279	5	2	271	3	59	89.6666666667	19.6666666667
12280	5	2	670	7	158	95.2857142857	22.5714285714
12281	5	3	770	10	177	76.5	17.7
12282	5	3	946	8	203	117.625	25.375
12283	5	2	540	9	106	59.2222222222	11.7777777778
12284	5	2	651	9	134	71.6666666667	14.8888888889
12285	5	2	456	4	88	113.25	22.0
12286	5	1	155	1	32	155.0	32.0
12287	5	3	665	8	132	82.375	16.5
12288	5	2	417	6	88	68.8333333333	14.6666666667
12289	5	1	202	2	42	100.5	21.0
12290	5	3	929	9	177	97.5555555556	19.6666666667
12291	5	3	932	10	177	92.5	17.7
12292	5	2	361	4	75	89.5	18.75
12293	5	3	919	9	203	101.333333333	22.5555555556
12294	5	0	436	5	97	86.6	19.4
12295	5	3	835	9	185	92.3333333333	20.5555555556
12296	5	4	1051	9	220	116.0	24.4444444444
12297	5	3	1351	9	258	149.444444444	28.6666666667
12298	5	2	504	4	107	125.5	26.75
12299	5	4	1571	17	303	91.7058823529	17.8235294118
12300	5	2	553	5	111	109.8	22.2
12301	5	1	605	7	112	75.4285714286	16.0
12302	5	2	696	7	153	99.0	21.8571428571
12303	5	3	654	7	132	92.7142857143	18.8571428571
12304	5	1	335	7	76	47.0	10.8571428571
12305	5	3	845	8	170	104.875	21.25
12306	5	2	280	3	61	93.0	20.3333333333
12307	5	1	1094	18	241	59.8888888889	13.3888888889
12308	5	2	531	6	102	87.6666666667	17.0
12309	5	3	1148	11	238	103.727272727	21.6363636364
12310	5	3	1080	15	230	71.1333333333	15.3333333333
12311	5	2	144	1	29	144.0	29.0
12312	5	3	986	6	207	163.666666667	34.5
12313	5	3	961	12	210	79.25	17.5
12314	5	2	483	8	95	59.625	11.875
12315	5	3	695	13	149	52.6153846154	11.4615384615
12316	5	2	445	3	87	148.0	29.0
12317	5	1	664	6	133	109.833333333	22.1666666667
12318	5	4	796	9	179	87.8888888889	19.8888888889
12319	5	2	436	4	89	108.5	22.25
12320	5	2	446	5	96	88.6	19.2
12321	5	3	1065	12	229	88.1666666667	19.0833333333
12322	5	1	379	4	81	94.25	20.25
12323	5	3	582	9	126	63.8888888889	14.0
12324	5	3	694	6	144	115.166666667	24.0
12325	5	1	299	4	62	74.0	15.5
12326	5	3	922	3	178	306.666666667	59.3333333333
12327	5	3	819	4	173	204.5	43.25
12328	5	2	712	9	133	78.3333333333	14.7777777778
12329	5	2	564	7	119	80.0	17.0
12330	5	2	592	6	113	98.0	18.8333333333
12331	5	1	336	5	69	66.4	13.8
12332	5	1	593	7	144	84.0	20.5714285714
12333	5	2	339	5	70	67.2	14.0
12334	5	3	997	9	216	109.888888889	24.0
12335	5	2	602	7	129	85.2857142857	18.4285714286
12336	5	1	232	4	51	57.25	12.75
12337	5	2	506	4	111	126.0	27.75
12338	5	2	572	8	121	70.75	15.125
12339	5	3	513	6	123	84.8333333333	20.5
12340	5	4	1672	13	353	128.076923077	27.1538461538
12341	5	2	390	9	93	42.6666666667	10.3333333333
12342	5	1	386	4	84	96.0	21.0
12343	5	4	1573	14	320	111.642857143	22.8571428571
12344	5	1	210	1	42	210.0	42.0
12345	5	0	183	3	44	60.3333333333	14.6666666667
12346	5	2	276	4	56	68.25	14.0
12347	5	4	1058	9	208	116.777777778	23.1111111111
12348	5	3	1000	9	212	110.555555556	23.5555555556
12349	5	2	583	7	139	82.7142857143	19.8571428571
12350	5	3	1134	9	233	125.222222222	25.8888888889
12351	5	3	688	6	140	114.0	23.3333333333
12352	5	3	1344	14	281	95.2142857143	20.0714285714
12353	5	3	837	10	185	83.1	18.5
12354	5	2	490	4	108	122.0	27.0
12355	5	4	1271	12	255	105.25	21.25
12356	5	1	67	1	14	67.0	14.0
12357	5	3	751	12	145	61.75	12.0833333333
12358	5	1	291	4	58	72.0	14.5
12359	5	3	1044	10	217	103.7	21.7
12360	5	4	890	10	196	88.3	19.6
12361	5	2	486	7	109	68.8571428571	15.5714285714
12362	5	0	233	3	51	77.0	17.0
12363	5	3	709	7	152	100.857142857	21.7142857143
12364	5	4	1215	17	275	70.7647058824	16.1764705882
12365	5	4	1153	12	244	95.4166666667	20.3333333333
12366	5	3	1310	13	275	100.0	21.1538461538
12367	5	4	1021	11	232	92.2727272727	21.0909090909
12368	5	3	1115	12	233	92.1666666667	19.4166666667
12369	5	2	562	6	119	93.0	19.8333333333
12370	5	3	816	10	177	81.0	17.7
12371	5	3	993	8	194	123.375	24.25
12372	5	3	868	10	183	86.2	18.3
12373	5	4	1122	13	223	85.5384615385	17.1538461538
12374	5	3	822	10	178	81.6	17.8
12375	5	2	372	4	83	92.75	20.75
12376	5	3	970	10	208	96.3	20.8
12377	5	2	351	4	73	87.0	18.25
12378	5	1	442	7	92	62.4285714286	13.1428571429
12379	5	2	581	6	149	96.5	24.8333333333
12380	5	1	336	5	72	66.6	14.4
12381	5	2	589	7	124	83.5714285714	17.7142857143
12382	5	2	352	3	78	117.0	26.0
12383	5	3	781	9	170	86.0	18.8888888889
12384	5	3	827	6	178	137.5	29.6666666667
12385	5	2	306	2	59	152.5	29.5
12386	5	2	442	6	95	73.0	15.8333333333
12387	5	4	977	8	194	121.375	24.25
12388	5	4	1352	10	273	134.5	27.3
12389	5	2	425	8	97	52.375	12.125
12390	5	2	714	7	137	101.285714286	19.5714285714
12391	5	2	581	7	122	82.2857142857	17.4285714286
12392	5	2	497	7	107	70.2857142857	15.2857142857
12393	5	4	1083	11	214	97.6363636364	19.4545454545
12394	5	2	469	5	93	93.0	18.6
12395	5	3	777	6	171	128.833333333	28.5
12396	5	2	301	5	64	59.4	12.8
12397	5	2	459	6	98	76.0	16.3333333333
12398	5	2	788	8	158	97.875	19.75
12399	5	2	730	8	151	90.625	18.875
